case_index	case_tag	target_low_nm	target_high_nm	candidate_index	condition_order_code	valid	peak1_wavelength_nm	peak2_wavelength_nm	peak1_signed_error_nm	peak2_signed_error_nm	maximum_absolute_error_nm	peak1_transmittance	peak2_transmittance	worst_valley_transmittance	peak1_fwhm_nm	peak2_fwhm_nm	widest_fwhm_nm	peak1_prominence	peak2_prominence	minimum_prominence	valley_transmittance_imbalance	peak1_fwhm_to_ideal_ratio	peak2_fwhm_to_ideal_ratio	shape_gate_passed	shape_minimax_score	inside_position_window	selected
24	508_608	5.0800000000e+02	6.0800000000e+02	6	0	1	5.0439081750e+02	6.2107004216e+02	-3.6091824969e+00	1.3070042157e+01	1.3070042157e+01	2.9979598522e-01	4.0221565962e-01	4.0221565962e-01	1.7234104226e+01	2.4917808695e+01	2.4917808695e+01	6.5208756924e-01	5.1875919104e-01	5.1875919104e-01	1.0241967440e-01	6.6017067214e-01	8.2552255221e-01	0	2.0110782981e+00	0	0
24	508_608	5.0800000000e+02	6.0800000000e+02	7	0	1	5.0439081750e+02	6.0302253619e+02	-3.6091824969e+00	-4.9774638149e+00	4.9774638149e+00	3.3996257186e-01	3.3670139313e-01	3.3996257186e-01	1.6019232036e+01	2.0379548646e+01	2.0379548646e+01	5.8505299687e-01	6.2625437975e-01	5.8505299687e-01	3.2611787319e-03	6.1363370219e-01	6.7517080725e-01	1	1.6998128593e+00	0	0
24	508_608	5.0800000000e+02	6.0800000000e+02	8	0	1	5.0439081750e+02	6.0260282674e+02	-3.6091824969e+00	-5.3971732561e+00	5.3971732561e+00	4.8779031634e-01	4.9706569314e-01	4.9706569314e-01	1.5423366205e+01	1.6807778983e+01	1.6807778983e+01	4.7783061862e-01	4.4504889846e-01	4.4504889846e-01	9.2753767967e-03	5.9080842847e-01	5.5683871615e-01	0	2.4853284657e+00	0	0
24	508_608	5.0800000000e+02	6.0800000000e+02	9	0	1	5.0439081750e+02	6.0260282674e+02	-3.6091824969e+00	-5.3971732561e+00	5.3971732561e+00	4.7740465403e-01	4.8530906439e-01	4.8530906439e-01	1.5520351278e+01	1.6839329829e+01	1.6839329829e+01	4.8829865456e-01	4.5559006929e-01	4.5559006929e-01	7.9044103622e-03	5.9452354475e-01	5.5788399004e-01	0	2.4265453219e+00	0	0
24	508_608	5.0800000000e+02	6.0800000000e+02	10	1	1	5.0564994583e+02	6.0554079283e+02	-2.3500541733e+00	-2.4592071677e+00	2.4592071677e+00	4.3246820569e-02	3.3923950046e-02	4.3246820569e-02	2.6241125605e+01	4.1129841823e+01	4.1129841823e+01	7.2272042930e-01	9.0884229913e-01	7.2272042930e-01	9.3228705227e-03	1.0051941952e+00	1.3626243146e+00	1	1.0360694702e+00	1	0
24	508_608	5.0800000000e+02	6.0800000000e+02	11	1	1	5.0439081750e+02	6.0344224563e+02	-3.6091824969e+00	-4.5577543737e+00	4.5577543737e+00	2.4668963253e-01	2.1486966312e-01	2.4668963253e-01	1.7210779892e+01	2.2436178303e+01	2.2436178303e+01	6.6097949445e-01	7.4280799925e-01	6.6097949445e-01	3.1819969416e-02	6.5927720873e-01	7.4330658048e-01	1	1.2334481627e+00	0	0
24	508_608	5.0800000000e+02	6.0800000000e+02	12	1	1	5.0648936471e+02	6.0554079283e+02	-1.5106352909e+00	-2.4592071677e+00	2.4592071677e+00	3.3393185586e-02	2.1500973031e-02	3.3393185586e-02	2.8059968027e+01	4.5061864895e+01	4.5061864895e+01	7.0076086000e-01	9.1870817728e-01	7.0076086000e-01	1.1892212555e-02	1.0748668866e+00	1.4928915367e+00	1	1.4082615336e+00	1	0
24	508_608	5.0800000000e+02	6.0800000000e+02	13	1	1	5.0439081750e+02	6.0344224563e+02	-3.6091824969e+00	-4.5577543737e+00	4.5577543737e+00	2.4547341466e-01	2.1201689541e-01	2.4547341466e-01	1.7237641049e+01	2.2454028885e+01	2.2454028885e+01	6.6174080968e-01	7.4557213485e-01	6.6174080968e-01	3.3456519246e-02	6.6030615390e-01	7.4389796709e-01	1	1.2273670733e+00	0	0
24	508_608	5.0800000000e+02	6.0800000000e+02	14	1	1	5.0439081750e+02	6.0470137395e+02	-3.6091824969e+00	-3.2986260501e+00	3.6091824969e+00	9.5470890403e-02	6.2983021140e-02	9.5470890403e-02	2.2478000222e+01	3.1765910860e+01	3.1765910860e+01	7.4368728697e-01	8.8625647128e-01	7.4368728697e-01	3.2487869263e-02	8.6104367943e-01	1.0523989540e+00	1	6.7232559808e-01	1	0
24	508_608	5.0800000000e+02	6.0800000000e+02	15	1	1	5.0564994583e+02	6.0554079283e+02	-2.3500541733e+00	-2.4592071677e+00	2.4592071677e+00	4.2399454862e-02	3.1254541129e-02	4.2399454862e-02	2.6322000579e+01	4.1430961410e+01	4.1430961410e+01	7.2130228207e-01	9.1180794314e-01	7.2130228207e-01	1.1144913733e-02	1.0082921971e+00	1.3726003527e+00	1	1.0645724363e+00	1	0
24	508_608	5.0800000000e+02	6.0800000000e+02	16	1	1	5.0690907415e+02	6.0679992116e+02	-1.0909258497e+00	-1.2000788441e+00	1.2000788441e+00	2.5994492695e-02	2.3793620989e-02	2.5994492695e-02	2.9916205602e+01	4.9839340941e+01	4.9839340941e+01	6.7640356906e-01	9.1045893915e-01	6.7640356906e-01	2.2008717060e-03	1.1459720390e+00	1.6511684650e+00	0	1.8604813286e+00	1	0
24	508_608	5.0800000000e+02	6.0800000000e+02	17	1	1	5.0690907415e+02	6.0679992116e+02	-1.0909258497e+00	-1.2000788441e+00	1.2000788441e+00	2.9707940295e-02	1.7975516617e-02	2.9707940295e-02	2.8954102748e+01	4.7493647137e+01	4.7493647137e+01	6.8747880869e-01	9.2091935128e-01	6.8747880869e-01	1.1732423678e-02	1.1091176670e+00	1.5734560482e+00	0	1.6384458519e+00	1	0
24	508_608	5.0800000000e+02	6.0800000000e+02	18	1	1	5.0439081750e+02	6.0470137395e+02	-3.6091824969e+00	-3.2986260501e+00	3.6091824969e+00	1.1581113189e-01	9.1225713491e-02	1.1581113189e-01	2.1163181839e+01	2.9246844071e+01	2.9246844071e+01	7.4750826508e-01	8.6098977923e-01	7.4750826508e-01	2.4585418403e-02	8.1067816441e-01	9.6894272111e-01	1	6.6888892519e-01	1	1
24	508_608	5.0800000000e+02	6.0800000000e+02	19	1	1	5.0439081750e+02	6.0470137395e+02	-3.6091824969e+00	-3.2986260501e+00	3.6091824969e+00	9.9633887410e-02	6.7856706679e-02	9.9633887410e-02	2.2118094011e+01	3.0852888709e+01	3.0852888709e+01	7.4645130336e-01	8.8252224773e-01	7.4645130336e-01	3.1777180731e-02	8.4725708966e-01	1.0221506932e+00	1	6.6983605996e-01	1	0
25	498_618	4.9800000000e+02	6.1800000000e+02	0	0	1	5.0439081750e+02	6.1981091383e+02	6.3908175031e+00	1.8109138331e+00	6.3908175031e+00	3.8722598553e-01	4.2599290609e-01	4.2599290609e-01	1.5811021138e+01	1.7913025384e+01	1.7913025384e+01	5.6449222565e-01	5.1120656729e-01	5.1120656729e-01	3.8766920567e-02	5.2888944064e-01	6.5989468684e-01	0	2.1299645305e+00	1	0
25	498_618	4.9800000000e+02	6.1800000000e+02	1	0	1	5.0439081750e+02	6.1981091383e+02	6.3908175031e+00	1.8109138331e+00	6.3908175031e+00	6.0833668709e-01	5.2887696028e-01	6.0833668709e-01	1.6645472703e+01	1.6650533666e+01	1.6650533666e+01	3.3459764719e-01	4.1630160809e-01	3.3459764719e-01	7.9459726810e-02	5.5680241464e-01	6.1338598386e-01	0	3.0416834354e+00	1	0
25	498_618	4.9800000000e+02	6.1800000000e+02	2	0	1	5.0439081750e+02	6.1981091383e+02	6.3908175031e+00	1.8109138331e+00	6.3908175031e+00	3.6430114508e-01	4.0326333046e-01	4.0326333046e-01	1.6104000729e+01	1.8060576622e+01	1.8060576622e+01	5.8721899986e-01	5.3279525042e-01	5.3279525042e-01	3.8962185383e-02	5.3868980780e-01	6.6533030008e-01	0	2.0163166523e+00	1	0
25	498_618	4.9800000000e+02	6.1800000000e+02	3	0	1	5.0439081750e+02	6.1981091383e+02	6.3908175031e+00	1.8109138331e+00	6.3908175031e+00	5.5010432005e-01	5.2407938242e-01	5.5010432005e-01	1.4952639438e+01	1.6783651979e+01	1.6783651979e+01	3.9255940914e-01	4.2442512512e-01	3.9255940914e-01	2.6024937630e-02	5.0017598734e-01	6.1828990519e-01	0	2.7505216002e+00	1	0
25	498_618	4.9800000000e+02	6.1800000000e+02	4	0	1	5.0439081750e+02	6.1981091383e+02	6.3908175031e+00	1.8109138331e+00	6.3908175031e+00	4.6978658438e-01	4.9000635743e-01	4.9000635743e-01	1.5086782041e+01	1.7132260444e+01	1.7132260444e+01	4.8259323835e-01	4.5194837451e-01	4.5194837451e-01	2.0219773054e-02	5.0466314891e-01	6.3113222911e-01	0	2.4500317872e+00	1	0
25	498_618	4.9800000000e+02	6.1800000000e+02	5	0	1	5.0439081750e+02	6.1981091383e+02	6.3908175031e+00	1.8109138331e+00	6.3908175031e+00	3.6582297087e-01	4.0583389997e-01	4.0583389997e-01	1.6094847769e+01	1.7973314720e+01	1.7973314720e+01	5.8656340837e-01	5.2952998877e-01	5.2952998877e-01	4.0010929108e-02	5.3838363506e-01	6.6211567473e-01	0	2.0291694999e+00	1	0
25	498_618	4.9800000000e+02	6.1800000000e+02	6	0	1	5.0439081750e+02	6.2023062327e+02	6.3908175031e+00	2.2306232743e+00	6.3908175031e+00	3.2634130120e-01	3.4704849124e-01	3.4704849124e-01	1.6604399530e+01	1.8813767743e+01	1.8813767743e+01	6.2482222915e-01	5.8379843831e-01	5.8379843831e-01	2.0707190037e-02	5.5542848897e-01	6.9307697091e-01	1	1.7352424562e+00	1	0
25	498_618	4.9800000000e+02	6.1800000000e+02	7	0	1	5.0439081750e+02	6.2023062327e+02	6.3908175031e+00	2.2306232743e+00	6.3908175031e+00	3.4862053394e-01	3.8221767545e-01	3.8221767545e-01	1.6332806366e+01	1.8174186699e+01	1.8174186699e+01	6.0376054049e-01	5.5164423585e-01	5.5164423585e-01	3.3597141504e-02	5.4634351242e-01	6.6951556108e-01	0	1.9110883772e+00	1	0
25	498_618	4.9800000000e+02	6.1800000000e+02	8	0	1	5.0439081750e+02	6.1981091383e+02	6.3908175031e+00	1.8109138331e+00	6.3908175031e+00	4.8835474253e-01	5.0351333618e-01	5.0351333618e-01	1.4983191668e+01	1.6815949815e+01	1.6815949815e+01	4.6430921555e-01	4.3824172020e-01	4.3824172020e-01	1.5158593655e-02	5.0119798027e-01	6.1947971931e-01	0	2.5175666809e+00	1	0
25	498_618	4.9800000000e+02	6.1800000000e+02	9	0	1	5.0439081750e+02	6.1981091383e+02	6.3908175031e+00	1.8109138331e+00	6.3908175031e+00	4.7951462865e-01	4.9385538697e-01	4.9385538697e-01	1.5046694384e+01	1.6879458886e+01	1.6879458886e+01	4.7356233001e-01	4.4725009799e-01	4.4725009799e-01	1.4340758324e-02	5.0332218946e-01	6.2181931845e-01	0	2.4692769349e+00	1	0
25	498_618	4.9800000000e+02	6.1800000000e+02	10	1	1	5.0481052694e+02	6.2274887992e+02	6.8105269443e+00	4.7488799215e+00	6.8105269443e+00	1.0308165848e-01	3.7140291184e-02	1.0308165848e-01	2.8467035736e+01	3.9360818585e+01	3.9360818585e+01	7.2975955904e-01	8.7547774985e-01	7.2975955904e-01	6.5941367298e-02	9.5224176075e-01	1.4500060429e+00	1	1.2857315512e+00	1	0
25	498_618	4.9800000000e+02	6.1800000000e+02	11	1	1	4.9012069650e+02	6.2023062327e+02	-7.8793034977e+00	2.2306232743e+00	7.8793034977e+00	5.7653826475e-01	3.5212683678e-01	5.7653826475e-01	2.9703481518e+01	2.0449853739e+01	2.9703481518e+01	3.5954761505e-01	5.8085024357e-01	3.5954761505e-01	2.2441142797e-01	9.9360171544e-01	7.5334844559e-01	0	2.8826913238e+00	1	0
25	498_618	4.9800000000e+02	6.1800000000e+02	12	1	1	5.0481052694e+02	6.2274887992e+02	6.8105269443e+00	4.7488799215e+00	6.8105269443e+00	1.4014291763e-01	3.2450206578e-02	1.4014291763e-01	3.2135050059e+01	4.1686560528e+01	4.1686560528e+01	6.7982661724e-01	8.6999093741e-01	6.7982661724e-01	1.0769271106e-01	1.0749393415e+00	1.5356836277e+00	0	1.5305246507e+00	1	0
25	498_618	4.9800000000e+02	6.1800000000e+02	13	1	1	5.0439081750e+02	6.2107004216e+02	6.3908175031e+00	3.0700421567e+00	6.3908175031e+00	3.1210306287e-01	3.4398722649e-01	3.4398722649e-01	1.6539230935e+01	1.9269734487e+01	1.9269734487e+01	6.3738247752e-01	5.8756673336e-01	5.8756673336e-01	3.1884163618e-02	5.5324855501e-01	7.0987424695e-01	1	1.7199361324e+00	1	0
25	498_618	4.9800000000e+02	6.1800000000e+02	14	1	1	4.8886156818e+02	6.2232917048e+02	-9.1384318213e+00	4.3291704803e+00	9.1384318213e+00	1.7844744027e-01	1.1364074796e-01	1.7844744027e-01	2.1687388535e+01	2.6459606345e+01	2.6459606345e+01	7.4207495153e-01	8.0310282856e-01	7.4207495153e-01	6.4806692302e-02	7.2545793796e-01	9.7474062971e-01	1	8.9223720133e-01	0	0
25	498_618	4.9800000000e+02	6.1800000000e+02	15	1	1	5.0481052694e+02	6.2274887992e+02	6.8105269443e+00	4.7488799215e+00	6.8105269443e+00	1.0701628774e-01	4.2650956661e-02	1.0701628774e-01	2.7814338294e+01	3.8754799084e+01	3.8754799084e+01	7.3245999962e-01	8.7198523805e-01	7.3245999962e-01	6.4365331084e-02	9.3040858616e-01	1.4276810006e+00	1	1.2219457161e+00	1	1
25	498_618	4.9800000000e+02	6.1800000000e+02	16	1	1	4.9431779091e+02	6.2400800825e+02	-3.6822090857e+00	6.0080082451e+00	6.0080082451e+00	2.0245718956e-01	1.9276816398e-02	2.0245718956e-01	3.6705964104e+01	4.6974077782e+01	4.6974077782e+01	5.9182929993e-01	8.7794927880e-01	5.9182929993e-01	1.8318037316e-01	1.2278395339e+00	1.7304695149e+00	0	2.0870557570e+00	1	0
25	498_618	4.9800000000e+02	6.1800000000e+02	17	1	1	5.0481052694e+02	6.2358829880e+02	6.8105269443e+00	5.5882988039e+00	6.8105269443e+00	1.0454770178e-01	2.8343804181e-02	1.0454770178e-01	3.0241965564e+01	4.4617533942e+01	4.4617533942e+01	6.9555089623e-01	8.7522148341e-01	6.9555089623e-01	7.6203897595e-02	1.0116143740e+00	1.6436572247e+00	0	1.8390206419e+00	1	0
25	498_618	4.9800000000e+02	6.1800000000e+02	18	1	1	5.0439081750e+02	6.2190946104e+02	6.3908175031e+00	3.9094610391e+00	6.3908175031e+00	3.3875787258e-01	1.6246743500e-01	3.3875787258e-01	2.7982905472e+01	2.4646669201e+01	2.7982905472e+01	5.7918184996e-01	7.6801447570e-01	5.7918184996e-01	1.7629043758e-01	9.3604727322e-01	9.0795416771e-01	0	1.7629043758e+00	1	0
25	498_618	4.9800000000e+02	6.1800000000e+02	19	1	1	4.9012069650e+02	6.2232917048e+02	-7.8793034977e+00	4.3291704803e+00	7.8793034977e+00	3.5542586446e-01	1.2878306210e-01	3.5542586446e-01	3.0774073270e+01	2.5579875696e+01	3.0774073270e+01	5.6202569604e-01	7.9592333734e-01	5.6202569604e-01	2.2664280236e-01	1.0294137397e+00	9.4233239220e-01	0	2.2664280236e+00	1	0
26	560_600	5.6000000000e+02	6.0000000000e+02	0	0	1	4.1667154429e+02	5.7154432810e+02	-1.4332845571e+02	-2.8455671905e+01	1.4332845571e+02	5.8878660202e-01	1.9195860252e-02	5.8878660202e-01	4.1521950118e+01	6.6159091824e+01	6.6159091824e+01	2.9151678085e-01	9.6774064936e-01	2.9151678085e-01	5.6959074177e-01	2.4739503814e+00	9.2079564130e-01	0	5.6959074177e+00	0	0
26	560_600	5.6000000000e+02	6.0000000000e+02	1	0	1	5.6776694312e+02	6.0344224563e+02	7.7669431243e+00	3.4422456263e+00	7.7669431243e+00	4.7710233927e-01	4.7284626961e-01	4.7710233927e-01	1.3326955094e+01	2.4640591854e+01	2.4640591854e+01	2.8855788708e-01	5.1776266098e-01	2.8855788708e-01	4.2560696602e-03	7.9404328419e-01	3.4294529978e-01	0	2.3855116963e+00	1	0
26	560_600	5.6000000000e+02	6.0000000000e+02	2	0	1	4.1625183485e+02	5.7280345642e+02	-1.4374816515e+02	-2.7196543581e+01	1.4374816515e+02	5.8699131012e-01	9.2002814636e-03	5.8699131012e-01	4.1416575013e+01	7.3621956238e+01	7.3621956238e+01	2.9720485210e-01	9.7611051146e-01	2.9720485210e-01	5.7779102866e-01	2.4676719484e+00	1.0246630439e+00	0	5.7779102866e+00	0	0
26	560_600	5.6000000000e+02	6.0000000000e+02	3	0	1	5.6776694312e+02	6.0344224563e+02	7.7669431243e+00	3.4422456263e+00	7.7669431243e+00	4.7237354517e-01	4.6728807688e-01	4.7237354517e-01	1.3504029565e+01	2.4370883775e+01	2.4370883775e+01	2.9727423191e-01	5.2312970161e-01	2.9727423191e-01	5.0854682922e-03	8.0459369077e-01	3.3919152963e-01	0	2.3618677258e+00	1	0
26	560_600	5.6000000000e+02	6.0000000000e+02	4	0	1	5.6944578089e+02	6.0302253619e+02	9.4457808891e+00	3.0225361851e+00	9.4457808891e+00	1.4430554211e-01	2.3491202295e-01	2.3491202295e-01	6.2773536906e+01	8.3184674843e+00	6.2773536906e+01	8.4210340679e-01	9.5535829663e-02	9.5535829663e-02	9.0606480837e-02	3.7401570767e+00	1.1577560076e-01	0	7.8290202191e+00	0	0
26	560_600	5.6000000000e+02	6.0000000000e+02	5	0	1	4.1667154429e+02	5.8665386798e+02	-1.4332845571e+02	-1.3346132022e+01	1.4332845571e+02	5.8560496569e-01	1.5576247126e-02	5.8560496569e-01	4.1428497627e+01	7.0337165232e+01	7.0337165232e+01	2.9462605715e-01	9.7037231550e-01	2.9462605715e-01	5.7002871856e-01	2.4683823186e+00	9.7894565027e-01	0	5.7002871856e+00	0	0
26	560_600	5.6000000000e+02	6.0000000000e+02	6	0	1	4.1541241597e+02	5.7490200362e+02	-1.4458758403e+02	-2.5097996375e+01	1.4458758403e+02	5.9007227421e-01	4.5571387745e-03	5.9007227421e-01	4.1319677682e+01	8.2360018289e+01	8.2360018289e+01	2.9830002785e-01	9.7623109212e-01	2.9830002785e-01	5.8551513543e-01	2.4618986360e+00	1.1462785200e+00	0	5.8551513543e+00	0	0
26	560_600	5.6000000000e+02	6.0000000000e+02	7	0	1	4.1625183485e+02	5.7406258474e+02	-1.4374816515e+02	-2.5937415258e+01	1.4374816515e+02	5.8859336376e-01	6.4629176632e-03	5.8859336376e-01	4.1362329734e+01	7.8431090540e+01	7.8431090540e+01	2.9595386982e-01	9.7628964391e-01	2.9595386982e-01	5.8213044610e-01	2.4644399198e+00	1.0915960954e+00	0	5.8213044610e+00	0	0
26	560_600	5.6000000000e+02	6.0000000000e+02	8	0	1	5.6818665257e+02	6.0302253619e+02	8.1866525655e+00	3.0225361851e+00	8.1866525655e+00	2.6441079378e-01	2.2948452830e-01	2.6441079378e-01	1.4449030652e+01	2.7578942752e+01	2.7578942752e+01	3.7883687019e-01	7.5817278028e-01	3.7883687019e-01	3.4926265478e-02	8.6089850769e-01	3.8384097450e-01	0	1.7604543586e+00	0	0
26	560_600	5.6000000000e+02	6.0000000000e+02	9	0	1	5.6944578089e+02	6.0344224563e+02	9.4457808891e+00	3.4422456263e+00	9.4457808891e+00	1.5657529235e-01	2.1813699603e-01	2.1813699603e-01	6.2881319959e+01	1.0236309364e+01	6.2881319959e+01	8.3015421033e-01	1.5117853880e-01	1.5117853880e-01	6.1561703682e-02	3.7465789794e+00	1.4246793275e-01	0	7.8473685126e+00	0	0
26	560_600	5.6000000000e+02	6.0000000000e+02	10	1	1	5.5223769380e+02	6.0386195507e+02	-7.7623062001e+00	3.8619550675e+00	7.7623062001e+00	1.0839473456e-01	3.9011094719e-02	1.0839473456e-01	2.1273085346e+01	9.1125147170e+01	9.1125147170e+01	4.0083421022e-01	9.4073000178e-01	4.0083421022e-01	6.9383639842e-02	1.2674876169e+00	1.2682707095e+00	1	1.2473985185e+00	1	0
26	560_600	5.6000000000e+02	6.0000000000e+02	11	1	1	5.5139827492e+02	6.0218311730e+02	-8.6017250825e+00	2.1831173027e+00	8.6017250825e+00	4.3108159304e-01	2.9920741916e-01	4.3108159304e-01	1.7532248170e+01	2.3944350540e+01	2.3944350540e+01	3.2485908270e-01	6.8962386250e-01	3.2485908270e-01	1.3187417388e-01	1.0446019978e+00	3.3325508261e-01	0	2.1554079652e+00	0	0
26	560_600	5.6000000000e+02	6.0000000000e+02	12	1	1	5.5307711268e+02	6.0386195507e+02	-6.9228873177e+00	3.8619550675e+00	6.9228873177e+00	4.7866124660e-02	3.5992991179e-02	4.7866124660e-02	2.4253786944e+01	9.7727402175e+01	9.7727402175e+01	4.1701845452e-01	9.4159530476e-01	4.1701845452e-01	1.1873133481e-02	1.4450830293e+00	1.3601602361e+00	1	1.2716657981e+00	1	0
26	560_600	5.6000000000e+02	6.0000000000e+02	13	1	1	5.6650781480e+02	6.0218311730e+02	6.5078148007e+00	2.1831173027e+00	6.5078148007e+00	4.8066666722e-01	2.9646784067e-01	4.8066666722e-01	2.4327069711e+01	2.4375281339e+01	2.4375281339e+01	2.4251475930e-01	6.9198232889e-01	2.4251475930e-01	1.8419882655e-01	1.4494493447e+00	3.3925273449e-01	0	2.4033333361e+00	1	0
26	560_600	5.6000000000e+02	6.0000000000e+02	14	1	1	5.5223769380e+02	6.0386195507e+02	-7.7623062001e+00	3.8619550675e+00	7.7623062001e+00	1.4805193245e-01	8.6058475077e-02	1.4805193245e-01	1.9442571120e+01	3.2934902520e+01	3.2934902520e+01	4.8273651302e-01	8.9662941545e-01	4.8273651302e-01	6.1993457377e-02	1.1584223790e+00	4.5838468835e-01	0	1.5474723190e+00	1	0
26	560_600	5.6000000000e+02	6.0000000000e+02	15	1	1	5.5223769380e+02	6.0386195507e+02	-7.7623062001e+00	3.8619550675e+00	7.7623062001e+00	7.9919211566e-02	4.0769238025e-02	7.9919211566e-02	2.2616060587e+01	9.4315598112e+01	9.4315598112e+01	4.1866562515e-01	9.3752042577e-01	4.1866562515e-01	3.9149973541e-02	1.3475044298e+00	1.3126750875e+00	1	1.1942704869e+00	1	1
26	560_600	5.6000000000e+02	6.0000000000e+02	16	1	1	5.5391653156e+02	6.0554079283e+02	-6.0834684353e+00	5.5407928323e+00	6.0834684353e+00	2.5446876884e-02	1.4880346134e-02	2.5446876884e-02	2.6062700928e+01	1.0314898136e+02	1.0314898136e+02	3.6467497051e-01	9.5881892554e-01	3.6467497051e-01	1.0566530749e-02	1.5528612870e+00	1.4356172344e+00	0	1.5796036773e+00	1	0
26	560_600	5.6000000000e+02	6.0000000000e+02	17	1	1	5.5391653156e+02	6.0470137395e+02	-6.0834684353e+00	4.7013739499e+00	6.0834684353e+00	3.2877761871e-02	2.2945629433e-02	3.2877761871e-02	2.5118387750e+01	1.0095319133e+02	1.0095319133e+02	3.8364468142e-01	9.5230085962e-01	3.8364468142e-01	9.9321324378e-03	1.4965974569e+00	1.4050564478e+00	1	1.4188498769e+00	1	0
26	560_600	5.6000000000e+02	6.0000000000e+02	18	1	1	5.5433624101e+02	6.0386195507e+02	-5.6637589941e+00	3.8619550675e+00	5.6637589941e+00	3.3505654335e-01	1.2696595490e-01	3.3505654335e-01	2.7932986513e+01	3.1424487980e+01	3.1424487980e+01	2.6641637087e-01	8.6040364206e-01	2.6641637087e-01	2.0809058845e-01	1.6642961721e+00	4.3736288943e-01	0	2.0809058845e+00	1	0
26	560_600	5.6000000000e+02	6.0000000000e+02	19	1	1	5.5433624101e+02	6.0386195507e+02	-5.6637589941e+00	3.8619550675e+00	5.6637589941e+00	2.9659876227e-01	9.6444614232e-02	2.9659876227e-01	2.7849970208e+01	3.3347393047e+01	3.3347393047e+01	2.7517417073e-01	8.8970261067e-01	2.7517417073e-01	2.0015414804e-01	1.6593499155e+00	4.6412569035e-01	0	2.0015414804e+00	1	0
27	550_610	5.5000000000e+02	6.1000000000e+02	0	0	1	5.5223769380e+02	6.0386195507e+02	2.2376937999e+00	-6.1380449325e+00	6.1380449325e+00	2.9671302438e-01	2.0222952962e-01	2.9671302438e-01	1.9243616395e+01	2.8938784365e+01	2.8938784365e+01	3.8301417232e-01	7.8369560838e-01	3.8301417232e-01	9.4483494759e-02	5.9922510998e-01	1.3370716692e+00	1	1.4835651219e+00	1	0
27	550_610	5.5000000000e+02	6.1000000000e+02	1	0	1	4.2338689535e+02	5.5097856548e+02	-1.2661310465e+02	-5.9021434524e+01	1.2661310465e+02	6.1205947399e-01	6.3449400663e-01	6.3449400663e-01	5.6091620175e+01	2.9068894915e+01	5.6091620175e+01	3.7533754110e-01	2.2758668661e-01	2.2758668661e-01	2.2434532642e-02	1.7466315363e+00	1.3430832254e+00	0	3.1724700332e+00	0	0
27	550_610	5.5000000000e+02	6.1000000000e+02	2	0	1	5.5223769380e+02	6.0470137395e+02	2.2376937999e+00	-5.2986260501e+00	5.2986260501e+00	1.0383129865e-01	8.1468038261e-02	1.0383129865e-01	2.1497054997e+01	3.5024854691e+01	3.5024854691e+01	5.4528158158e-01	8.9894295484e-01	5.4528158158e-01	2.2363260388e-02	6.6939471671e-01	1.6182691137e+00	0	1.7664831819e+00	1	0
27	550_610	5.5000000000e+02	6.1000000000e+02	3	0	1	5.5097856548e+02	6.1981091383e+02	9.7856547627e-01	9.8109138331e+00	9.8109138331e+00	5.4695135355e-01	5.4009449482e-01	5.4695135355e-01	1.5908588027e+01	2.0891591825e+01	2.0891591825e+01	3.2532882690e-01	4.4572299719e-01	3.2532882690e-01	6.8568587303e-03	4.9537598414e-01	9.6526361303e-01	0	2.7347567677e+00	0	0
27	550_610	5.5000000000e+02	6.1000000000e+02	4	0	1	5.6776694312e+02	6.0218311730e+02	1.7766943124e+01	-7.8168826973e+00	1.7766943124e+01	4.3543902040e-01	3.7712323666e-01	4.3543902040e-01	1.0383395839e+01	6.1141885399e+01	6.1141885399e+01	1.7902460694e-01	6.0777527094e-01	1.7902460694e-01	5.8315783739e-02	3.2332755890e-01	2.8249660295e+00	0	5.2141886557e+00	0	0
27	550_610	5.5000000000e+02	6.1000000000e+02	5	0	1	5.5307711268e+02	6.0428166451e+02	3.0771126823e+00	-5.7183354913e+00	5.7183354913e+00	2.1183931828e-01	1.1936884373e-01	2.1183931828e-01	2.6883059071e+01	3.3757741687e+01	3.3757741687e+01	4.0024441481e-01	8.6316836625e-01	4.0024441481e-01	9.2470474541e-02	8.3710897671e-01	1.5597241217e+00	0	1.5992117762e+00	1	0
27	550_610	5.5000000000e+02	6.1000000000e+02	6	0	1	5.5307711268e+02	6.0470137395e+02	3.0771126823e+00	-5.2986260501e+00	5.2986260501e+00	5.1907010376e-02	1.8663736060e-02	5.1907010376e-02	2.4409244207e+01	9.7584396653e+01	9.7584396653e+01	4.1004192084e-01	9.5776060037e-01	4.1004192084e-01	3.3243274316e-02	7.6007709488e-01	4.5087357669e+00	0	1.0024959334e+01	1	0
27	550_610	5.5000000000e+02	6.1000000000e+02	7	0	1	5.5223769380e+02	6.0386195507e+02	2.2376937999e+00	-6.1380449325e+00	6.1380449325e+00	6.3889674842e-02	3.4359969199e-02	6.3889674842e-02	2.2777797221e+01	4.3692859755e+01	4.3692859755e+01	4.7805518657e-01	9.4343205541e-01	4.7805518657e-01	2.9529705644e-02	7.0927562495e-01	2.0187608501e+00	0	2.9107452859e+00	1	0
