case_index	case_tag	target_low_nm	target_high_nm	candidate_index	condition_order_code	valid	candidate_spectrum_valid	candidate_spectrum_maximum_absolute_error_nm	candidate_spectrum_summed_absolute_error_nm	peak1_wavelength_nm	peak2_wavelength_nm	peak1_signed_error_nm	peak2_signed_error_nm	maximum_absolute_error_nm	summed_absolute_error_nm	mean_absolute_error_nm	peak1_transmittance	peak2_transmittance	worst_valley_transmittance	peak1_fwhm_nm	peak2_fwhm_nm	widest_fwhm_nm	peak1_prominence	peak2_prominence	minimum_prominence	valley_transmittance_imbalance	peak1_fwhm_to_ideal_ratio	peak2_fwhm_to_ideal_ratio	shape_gate_passed	shape_minimax_score	inside_position_window	selected
3	430_510	4.3000000000e+02	5.1000000000e+02	0	0	1	1	1.7810974121e+00	2.4675598145e+00	4.3345993042e+02	5.0942733765e+02	3.4599304199e+00	-5.7266235352e-01	3.4599304199e+00	4.0325927734e+00	2.0162963867e+00	5.0255473703e-02	4.8629648983e-02	5.0255473703e-02	2.2345936239e+01	2.9471040044e+01	2.9471040044e+01	7.5726783648e-01	7.8728573769e-01	7.5726783648e-01	1.6258247197e-03	7.8974211680e-01	1.2058391446e+00	1	6.6026836994e-01	1	0
3	430_510	4.3000000000e+02	5.1000000000e+02	1	0	1	1	1.7810974121e+00	2.0478515625e+00	4.3262051392e+02	5.1026675415e+02	2.6205139160e+00	2.6675415039e-01	2.6205139160e+00	2.8872680664e+00	1.4436340332e+00	4.6168085188e-02	3.0417898670e-02	4.6168085188e-02	2.2804429285e+01	2.8961375119e+01	2.8961375119e+01	7.5299889222e-01	8.0810346268e-01	7.5299889222e-01	1.5750186518e-02	8.0594601465e-01	1.1849856587e+00	1	6.6401160104e-01	1	0
3	430_510	4.3000000000e+02	5.1000000000e+02	2	0	1	1	1.3613891602e+00	2.0478515625e+00	4.3304022217e+02	5.1026675415e+02	3.0402221680e+00	2.6675415039e-01	3.0402221680e+00	3.3069763184e+00	1.6534881592e+00	4.8612883687e-01	4.8031288385e-01	4.8612883687e-01	1.0128639765e+01	1.5779589704e+01	1.5779589704e+01	3.4234544635e-01	3.9556461573e-01	3.4234544635e-01	5.8159530163e-03	3.5796277778e-01	6.4563880071e-01	0	2.4306441844e+00	1	0
3	430_510	4.3000000000e+02	5.1000000000e+02	3	0	1	1	1.3613891602e+00	2.0478515625e+00	4.3345993042e+02	5.0942733765e+02	3.4599304199e+00	-5.7266235352e-01	3.4599304199e+00	4.0325927734e+00	2.0162963867e+00	4.7371730208e-01	4.6283158660e-01	4.7371730208e-01	1.0489239835e+01	1.5137481586e+01	1.5137481586e+01	3.7079682946e-01	4.1468939185e-01	3.7079682946e-01	1.0885715485e-02	3.7070697699e-01	6.1936625987e-01	0	2.3685865104e+00	1	0
3	430_510	4.3000000000e+02	5.1000000000e+02	4	0	1	1	1.3613891602e+00	2.0478515625e+00	4.3345993042e+02	5.0942733765e+02	3.4599304199e+00	-5.7266235352e-01	3.4599304199e+00	4.0325927734e+00	2.0162963867e+00	5.0648349524e-01	4.8550468683e-01	5.0648349524e-01	1.0357065621e+01	1.5024551332e+01	1.5024551332e+01	3.4018325806e-01	3.9404696226e-01	3.4018325806e-01	2.0978808403e-02	3.6603572301e-01	6.1474559765e-01	0	2.5324174762e+00	1	0
3	430_510	4.3000000000e+02	5.1000000000e+02	5	0	1	1	2.2008056641e+00	2.8872680664e+00	4.3262051392e+02	5.0942733765e+02	2.6205139160e+00	-5.7266235352e-01	2.6205139160e+00	3.1931762695e+00	1.5965881348e+00	4.0162298828e-02	4.3473005295e-02	4.3473005295e-02	2.3327596038e+01	3.1691638605e+01	3.1691638605e+01	7.5892826542e-01	7.8401732445e-01	7.5892826542e-01	3.3107064664e-03	8.2443558765e-01	1.2966973113e+00	1	8.4770660364e-01	1	0
3	430_510	4.3000000000e+02	5.1000000000e+02	6	0	1	1	1.3613891602e+00	2.4675598145e+00	4.3262051392e+02	5.0984704590e+02	2.6205139160e+00	-1.5295410156e-01	2.6205139160e+00	2.7734680176e+00	1.3867340088e+00	1.6213183105e-01	9.8910585046e-02	1.6213183105e-01	1.9177074937e+01	2.2454387522e+01	2.2454387522e+01	6.7064858973e-01	7.5194905698e-01	6.7064858973e-01	6.3221246004e-02	6.7774934969e-01	9.1874529711e-01	1	9.2071614373e-01	1	1
3	430_510	4.3000000000e+02	5.1000000000e+02	7	0	1	1	1.3613891602e+00	2.0478515625e+00	4.3262051392e+02	5.1026675415e+02	2.6205139160e+00	2.6675415039e-01	2.6205139160e+00	2.8872680664e+00	1.4436340332e+00	3.7208482623e-01	3.5887086391e-01	3.7208482623e-01	1.1489641792e+01	1.6294524879e+01	1.6294524879e+01	4.6342960000e-01	5.1175081730e-01	4.6342960000e-01	1.3213962317e-02	4.0606282650e-01	6.6670792451e-01	0	1.8604241312e+00	1	0
3	430_510	4.3000000000e+02	5.1000000000e+02	8	0	1	1	1.7810974121e+00	2.4675598145e+00	4.3262051392e+02	5.1110617065e+02	2.6205139160e+00	1.1061706543e+00	2.6205139160e+00	3.7266845703e+00	1.8633422852e+00	1.4492297173e-01	1.0446811467e-01	1.4492297173e-01	1.7182081499e+01	2.1102872299e+01	2.1102872299e+01	6.9937902689e-01	7.5136988610e-01	6.9937902689e-01	4.0454857051e-02	6.0724300242e-01	8.6344660530e-01	1	1.1221628502e+00	1	0
3	430_510	4.3000000000e+02	5.1000000000e+02	9	0	1	1	1.3613891602e+00	2.0478515625e+00	4.3345993042e+02	5.0942733765e+02	3.4599304199e+00	-5.7266235352e-01	3.4599304199e+00	4.0325927734e+00	2.0162963867e+00	4.8891612887e-01	4.8224571347e-01	4.8891612887e-01	1.0118905774e+01	1.5332516842e+01	1.5332516842e+01	3.4949091077e-01	3.9625349641e-01	3.4949091077e-01	6.6704154015e-03	3.5761876253e-01	6.2734633612e-01	0	2.4445806444e+00	1	0
3	430_510	4.3000000000e+02	5.1000000000e+02	10	0	1	1	9.4165039062e-01	1.6281127930e+00	4.3262051392e+02	5.0942733765e+02	2.6205139160e+00	-5.7266235352e-01	2.6205139160e+00	3.1931762695e+00	1.5965881348e+00	2.4990952015e-01	2.1632215381e-01	2.4990952015e-01	1.4173868589e+01	1.7740439301e+01	1.7740439301e+01	6.0361629725e-01	6.4421877265e-01	6.0361629725e-01	3.3587366343e-02	5.0092781357e-01	7.2586906057e-01	1	1.4259205327e+00	1	0
3	430_510	4.3000000000e+02	5.1000000000e+02	11	0	1	1	1.7810974121e+00	2.0478515625e+00	4.3262051392e+02	5.0942733765e+02	2.6205139160e+00	-5.7266235352e-01	2.6205139160e+00	3.1931762695e+00	1.5965881348e+00	3.8532678038e-02	2.7290841565e-02	3.8532678038e-02	2.3643639550e+01	3.0426399133e+01	3.0426399133e+01	7.5370031223e-01	8.0029443838e-01	7.5370031223e-01	1.1241836473e-02	8.3560508483e-01	1.2449286841e+00	1	6.9979624041e-01	1	0
3	430_510	4.3000000000e+02	5.1000000000e+02	12	0	1	1	1.3613891602e+00	2.0478515625e+00	4.3262051392e+02	5.1026675415e+02	2.6205139160e+00	2.6675415039e-01	2.6205139160e+00	2.8872680664e+00	1.4436340332e+00	3.5339048505e-01	3.3431559801e-01	3.5339048505e-01	1.1671855188e+01	1.6466701818e+01	1.6466701818e+01	4.7947236896e-01	5.3438019753e-01	4.7947236896e-01	1.9074887037e-02	4.1250254741e-01	6.7375272824e-01	0	1.7669524252e+00	1	0
3	430_510	4.3000000000e+02	5.1000000000e+02	13	0	1	1	9.4165039062e-01	1.6281127930e+00	4.3262051392e+02	5.1068646240e+02	2.6205139160e+00	6.8646240234e-01	2.6205139160e+00	3.3069763184e+00	1.6534881592e+00	1.7789956927e-01	1.4105506241e-01	1.7789956927e-01	1.5910905032e+01	1.9356616332e+01	1.9356616332e+01	6.7251989245e-01	7.1043936908e-01	6.7251989245e-01	3.6844506860e-02	5.6231753665e-01	7.9199667349e-01	1	1.2505213239e+00	1	0
3	430_510	4.3000000000e+02	5.1000000000e+02	14	0	1	1	1.7810974121e+00	2.0478515625e+00	4.3345993042e+02	5.0942733765e+02	3.4599304199e+00	-5.7266235352e-01	3.4599304199e+00	4.0325927734e+00	2.0162963867e+00	5.8450095356e-02	5.5991847068e-02	5.8450095356e-02	2.1644972781e+01	2.8777950982e+01	2.8777950982e+01	7.5262928754e-01	7.8553853557e-01	7.5262928754e-01	2.4582482874e-03	7.6496891602e-01	1.1774806638e+00	1	6.7151738281e-01	1	0
3	430_510	4.3000000000e+02	5.1000000000e+02	15	0	1	1	2.2008056641e+00	2.8872680664e+00	4.3262051392e+02	5.1026675415e+02	2.6205139160e+00	2.6675415039e-01	2.6205139160e+00	2.8872680664e+00	1.4436340332e+00	2.6609022170e-02	1.7126422375e-02	2.6609022170e-02	2.6007990072e+01	3.3235604467e+01	3.3235604467e+01	7.4930469319e-01	7.8763462976e-01	7.4930469319e-01	9.4825997949e-03	9.1916511860e-01	1.3598703269e+00	1	1.0282009341e+00	1	0
3	430_510	4.3000000000e+02	5.1000000000e+02	16	0	1	1	2.2008056641e+00	2.4675598145e+00	4.3262051392e+02	5.0942733765e+02	2.6205139160e+00	-5.7266235352e-01	2.6205139160e+00	3.1931762695e+00	1.5965881348e+00	4.0624789894e-02	3.5214051604e-02	4.0624789894e-02	2.3250691993e+01	3.0658599581e+01	3.0658599581e+01	7.5667984039e-01	7.9187966883e-01	7.5667984039e-01	5.4107382894e-03	8.2171767230e-01	1.2544294140e+00	1	7.2694118289e-01	1	0
3	430_510	4.3000000000e+02	5.1000000000e+02	17	0	1	1	9.4165039062e-01	1.6281127930e+00	4.3262051392e+02	5.1026675415e+02	2.6205139160e+00	2.6675415039e-01	2.6205139160e+00	2.8872680664e+00	1.4436340332e+00	2.4026666582e-01	2.0833858848e-01	2.4026666582e-01	1.4272263462e+01	1.7854691205e+01	1.7854691205e+01	6.1427594721e-01	6.5140691400e-01	6.1427594721e-01	3.1928077340e-02	5.0440525012e-01	7.3054379952e-01	1	1.4159849997e+00	1	0
3	430_510	4.3000000000e+02	5.1000000000e+02	18	0	1	1	1.7810974121e+00	2.8872680664e+00	4.3262051392e+02	5.0858792114e+02	2.6205139160e+00	-1.4120788574e+00	2.6205139160e+00	4.0325927734e+00	2.0162963867e+00	1.3078042865e-01	1.2967464328e-01	1.3078042865e-01	1.7669169922e+01	2.4491522332e+01	2.4491522332e+01	7.0590850711e-01	7.2937247157e-01	7.0590850711e-01	1.1057853699e-03	6.2445750794e-01	1.0020968481e+00	1	1.0729785488e+00	1	0
3	430_510	4.3000000000e+02	5.1000000000e+02	19	0	1	1	1.3613891602e+00	2.0478515625e+00	4.3345993042e+02	5.0942733765e+02	3.4599304199e+00	-5.7266235352e-01	3.4599304199e+00	4.0325927734e+00	2.0162963867e+00	3.0630874634e-01	2.7403733134e-01	3.0630874634e-01	1.2949209935e+01	1.6882054483e+01	1.6882054483e+01	5.3703927994e-01	5.8863070607e-01	5.3703927994e-01	3.2271414995e-02	4.5764636377e-01	6.9074732708e-01	0	1.5495818178e+00	1	0
4	420_520	4.2000000000e+02	5.2000000000e+02	0	0	1	1	5.3762817383e+00	5.7667846680e+00	4.1918978882e+02	5.2453686523e+02	-8.1021118164e-01	4.5368652344e+00	4.5368652344e+00	5.3470764160e+00	2.6735382080e+00	6.9242157042e-02	3.4641873091e-02	6.9242157042e-02	1.8284846567e+01	2.9272808723e+01	2.9272808723e+01	6.8171896785e-01	8.0876158550e-01	6.8171896785e-01	3.4600283951e-02	6.8143049954e-01	1.1214712998e+00	1	9.1019857273e-01	1	0
4	420_520	4.2000000000e+02	5.2000000000e+02	1	0	1	1	4.5368652344e+00	5.3470764160e+00	4.1877008057e+02	5.2453686523e+02	-1.2299194336e+00	4.5368652344e+00	4.5368652344e+00	5.7667846680e+00	2.8833923340e+00	7.0334799588e-02	3.2374456525e-02	7.0334799588e-02	1.8278355303e+01	3.0239473888e+01	3.0239473888e+01	6.6347675771e-01	8.1254868209e-01	6.6347675771e-01	3.7960343063e-02	6.8118858635e-01	1.1585052328e+00	1	9.1088975327e-01	1	0
4	420_520	4.2000000000e+02	5.2000000000e+02	2	0	1	1	4.9566040039e+00	5.3471069336e+00	4.1960949707e+02	5.2537628174e+02	-3.9050292969e-01	5.3762817383e+00	5.3762817383e+00	5.7667846680e+00	2.8833923340e+00	5.0747460127e-01	4.4245991111e-01	5.0747460127e-01	1.0267321869e+01	1.6144792565e+01	1.6144792565e+01	3.0372935534e-01	3.8666167855e-01	3.0372935534e-01	6.5014690161e-02	3.8263740657e-01	6.1852354769e-01	0	2.5373730063e+00	1	0
4	420_520	4.2000000000e+02	5.2000000000e+02	3	0	1	1	5.3762817383e+00	5.7667846680e+00	4.1960949707e+02	5.2495660400e+02	-3.9050292969e-01	4.9566040039e+00	4.9566040039e+00	5.3471069336e+00	2.6735534668e+00	4.7170671821e-01	4.4922190905e-01	4.7170671821e-01	1.0381068140e+01	1.7538413297e+01	1.7538413297e+01	3.3957192302e-01	3.8754248619e-01	3.3957192302e-01	2.2484809160e-02	3.8687644559e-01	6.7191458606e-01	0	2.3585335910e+00	1	0
4	420_520	4.2000000000e+02	5.2000000000e+02	4	0	1	1	5.3762817383e+00	5.7667846680e+00	4.1960949707e+02	5.2495660400e+02	-3.9050292969e-01	4.9566040039e+00	4.9566040039e+00	5.3471069336e+00	2.6735534668e+00	4.8620378971e-01	4.5867359638e-01	4.8620378971e-01	1.0190420107e+01	1.7503852159e+01	1.7503852159e+01	3.2296943665e-01	3.7984424829e-01	3.2296943665e-01	2.7530193329e-02	3.7977147026e-01	6.7059051344e-01	0	2.4310189486e+00	1	0
4	420_520	4.2000000000e+02	5.2000000000e+02	5	0	1	1	5.3762817383e+00	6.1864929199e+00	4.1918978882e+02	5.2453686523e+02	-8.1021118164e-01	4.5368652344e+00	4.5368652344e+00	5.3470764160e+00	2.6735382080e+00	5.6963715702e-02	2.9438398778e-02	5.6963715702e-02	1.8891248794e+01	3.1877449670e+01	3.1877449670e+01	6.7712035403e-01	8.2170215994e-01	6.7712035403e-01	2.7525316924e-02	7.0402959387e-01	1.2212577636e+00	1	8.4562973180e-01	1	0
4	420_520	4.2000000000e+02	5.2000000000e+02	6	0	1	1	3.6974487305e+00	4.5076599121e+00	4.1877008057e+02	5.2369744873e+02	-1.2299194336e+00	3.6974487305e+00	3.6974487305e+00	4.9273681641e+00	2.4636840820e+00	1.5543472767e-01	8.6060121655e-02	1.5543472767e-01	1.5275187254e+01	2.2529117404e+01	2.2529117404e+01	6.1984062195e-01	7.3580364883e-01	6.1984062195e-01	6.9374606013e-02	5.6926802436e-01	8.6311357466e-01	1	1.2306627876e+00	1	0
4	420_520	4.2000000000e+02	5.2000000000e+02	7	0	1	1	5.3762817383e+00	5.7667846680e+00	4.1918978882e+02	5.2537628174e+02	-8.1021118164e-01	5.3762817383e+00	5.3762817383e+00	6.1864929199e+00	3.0932464600e+00	4.3484991789e-01	3.7246885896e-01	4.3484991789e-01	1.0914034658e+01	1.6348775678e+01	1.6348775678e+01	3.7236267328e-01	4.4884505868e-01	3.7236267328e-01	6.2381058931e-02	4.0673877475e-01	6.2633834976e-01	0	2.1742495894e+00	1	0
4	420_520	4.2000000000e+02	5.2000000000e+02	8	0	1	1	4.5368652344e+00	4.9273681641e+00	4.1877008057e+02	5.2453686523e+02	-1.2299194336e+00	4.5368652344e+00	4.5368652344e+00	5.7667846680e+00	2.8833923340e+00	1.7460535467e-01	1.1954243481e-01	1.7460535467e-01	1.4396160603e+01	2.1890246004e+01	2.1890246004e+01	6.1241491139e-01	7.0369933546e-01	6.1241491139e-01	5.5062919855e-02	5.3650889962e-01	8.3863775666e-01	1	1.3242602868e+00	1	0
4	420_520	4.2000000000e+02	5.2000000000e+02	9	0	1	1	4.9566040039e+00	5.7668151855e+00	4.1960949707e+02	5.2495660400e+02	-3.9050292969e-01	4.9566040039e+00	4.9566040039e+00	5.3471069336e+00	2.6735534668e+00	5.4009371996e-01	4.6547242999e-01	5.4009371996e-01	9.8908948248e+00	1.5735100277e+01	1.5735100277e+01	2.6899313927e-01	3.6706063151e-01	2.6899313927e-01	7.4621289968e-02	3.6860891212e-01	6.0282781631e-01	0	2.7004685998e+00	1	0
4	420_520	4.2000000000e+02	5.2000000000e+02	10	0	1	1	5.3762817383e+00	5.7667846680e+00	4.1877008057e+02	5.2495660400e+02	-1.2299194336e+00	4.9566040039e+00	4.9566040039e+00	6.1865234375e+00	3.0932617188e+00	2.6750281453e-01	2.5570473075e-01	2.6750281453e-01	1.3745333750e+01	2.4019604456e+01	2.4019604456e+01	5.5429992080e-01	5.8014819026e-01	5.5429992080e-01	1.1798083782e-02	5.1225421056e-01	9.2021566101e-01	1	1.3935593984e+00	1	0
4	420_520	4.2000000000e+02	5.2000000000e+02	11	0	1	1	5.3762817383e+00	6.1864929199e+00	4.1835037231e+02	5.2453686523e+02	-1.6496276855e+00	4.5368652344e+00	4.5368652344e+00	6.1864929199e+00	3.0932464600e+00	4.9484062940e-02	2.1514624357e-02	4.9484062940e-02	1.9512445230e+01	3.4747991347e+01	3.4747991347e+01	6.5854079649e-01	8.3371606469e-01	6.5854079649e-01	2.7969438583e-02	7.2718003137e-01	1.3312311568e+00	1	9.4637473381e-01	1	0
4	420_520	4.2000000000e+02	5.2000000000e+02	12	0	1	1	5.3762817383e+00	5.7667846680e+00	4.1877008057e+02	5.2495660400e+02	-1.2299194336e+00	4.9566040039e+00	4.9566040039e+00	6.1865234375e+00	3.0932617188e+00	3.9581951499e-01	3.3539745212e-01	3.9581951499e-01	1.1411020905e+01	1.6509791037e+01	1.6509791037e+01	4.1671749949e-01	4.8367515206e-01	4.1671749949e-01	6.0422062874e-02	4.2526020917e-01	6.3250701319e-01	0	1.9790975749e+00	1	0
4	420_520	4.2000000000e+02	5.2000000000e+02	13	0	1	1	4.9566040039e+00	5.3471069336e+00	4.1793066406e+02	5.2621569824e+02	-2.0693359375e+00	6.2156982422e+00	6.2156982422e+00	8.2850341797e+00	4.1425170898e+00	2.1734488010e-01	1.4879313111e-01	2.1734488010e-01	1.3689435815e+01	1.9951304895e+01	1.9951304895e+01	5.8026468754e-01	6.7560920119e-01	5.8026468754e-01	6.8551748991e-02	5.1017103435e-01	7.6435493581e-01	1	1.3995113304e+00	0	0
4	420_520	4.2000000000e+02	5.2000000000e+02	14	0	1	1	5.3762817383e+00	5.7667846680e+00	4.1918978882e+02	5.2453686523e+02	-8.1021118164e-01	4.5368652344e+00	4.5368652344e+00	5.3470764160e+00	2.6735382080e+00	8.0781079829e-02	4.2044457048e-02	8.0781079829e-02	1.7549442091e+01	2.7739908818e+01	2.7739908818e+01	6.7694696039e-01	7.9591644183e-01	6.7694696039e-01	3.8736622781e-02	6.5402381402e-01	1.0627443335e+00	1	9.8850338852e-01	1	0
4	420_520	4.2000000000e+02	5.2000000000e+02	15	0	1	1	5.3762817383e+00	6.1864929199e+00	4.1835037231e+02	5.2453686523e+02	-1.6496276855e+00	4.5368652344e+00	4.5368652344e+00	6.1864929199e+00	3.0932464600e+00	3.6503911018e-02	1.5635052696e-02	3.6503911018e-02	2.0897541029e+01	3.8197734086e+01	3.8197734086e+01	6.5088838339e-01	8.4357967041e-01	6.5088838339e-01	2.0868858323e-02	7.7879908754e-01	1.4633943363e+00	1	1.3239838180e+00	1	0
4	420_520	4.2000000000e+02	5.2000000000e+02	16	0	1	1	5.3762817383e+00	6.1864929199e+00	4.1835037231e+02	5.2453686523e+02	-1.6496276855e+00	4.5368652344e+00	4.5368652344e+00	6.1864929199e+00	3.0932464600e+00	5.0607595593e-02	2.3182569072e-02	5.0607595593e-02	1.9325179866e+01	3.4180403276e+01	3.4180403276e+01	6.6220751032e-01	8.3204090782e-01	6.6220751032e-01	2.7425026521e-02	7.2020111963e-01	1.3094862762e+00	1	8.8424650343e-01	1	0
4	420_520	4.2000000000e+02	5.2000000000e+02	17	0	1	1	5.3762817383e+00	5.7667846680e+00	4.1877008057e+02	5.2495660400e+02	-1.2299194336e+00	4.9566040039e+00	4.9566040039e+00	6.1865234375e+00	3.0932617188e+00	2.5024232268e-01	2.4352361262e-01	2.5024232268e-01	1.3699492383e+01	2.3769040631e+01	2.3769040631e+01	5.6931439042e-01	5.9349267185e-01	5.6931439042e-01	6.7187100649e-03	5.1054581746e-01	9.1061630411e-01	1	1.3984405215e+00	1	0
4	420_520	4.2000000000e+02	5.2000000000e+02	18	0	1	1	3.6974487305e+00	4.0879516602e+00	4.1918978882e+02	5.2327777100e+02	-8.1021118164e-01	3.2777709961e+00	3.2777709961e+00	4.0879821777e+00	2.0439910889e+00	1.3582903147e-01	8.5985876620e-02	1.3582903147e-01	1.5334472471e+01	2.2834509655e+01	2.2834509655e+01	6.5296196938e-01	7.4855866283e-01	6.5296196938e-01	4.9843154848e-02	5.7147743614e-01	8.7481346477e-01	1	1.2243501825e+00	1	1
4	420_520	4.2000000000e+02	5.2000000000e+02	19	0	1	1	5.3762817383e+00	5.7667846680e+00	4.1877008057e+02	5.2495660400e+02	-1.2299194336e+00	4.9566040039e+00	4.9566040039e+00	6.1865234375e+00	3.0932617188e+00	3.7870424986e-01	3.2146373391e-01	3.7870424986e-01	1.1637159734e+01	1.6654403029e+01	1.6654403029e+01	4.3632709980e-01	4.9607565999e-01	4.3632709980e-01	5.7240515947e-02	4.3368783772e-01	6.3804724681e-01	0	1.8935212493e+00	1	0
5	410_530	4.1000000000e+02	5.3000000000e+02	0	0	1	1	2.1423645020e+00	3.4084167480e+00	4.0659851074e+02	5.2747485352e+02	-3.4014892578e+00	-2.5251464844e+00	3.4014892578e+00	5.9266357422e+00	2.9633178711e+00	2.0833440125e-01	7.5605303049e-02	2.0833440125e-01	2.1449330559e+01	3.5363013236e+01	3.5363013236e+01	4.5028863847e-01	7.3291662335e-01	4.5028863847e-01	1.3272909820e-01	8.6861950076e-01	1.3027886245e+00	0	1.3272909820e+00	1	0
5	410_530	4.1000000000e+02	5.3000000000e+02	1	0	1	1	7.0912475586e+00	1.2120849609e+01	4.1835037231e+02	5.2243829346e+02	8.3503723145e+00	-7.5617065430e+00	8.3503723145e+00	1.5912078857e+01	7.9560394287e+00	1.1125665158e-01	4.7305911779e-02	1.1125665158e-01	1.6255421805e+01	2.6396324965e+01	2.6396324965e+01	6.2544006854e-01	7.8701665998e-01	6.2544006854e-01	6.3950739801e-02	6.5828517741e-01	9.7245197017e-01	1	9.7632806453e-01	0	0
5	410_530	4.1000000000e+02	5.3000000000e+02	2	0	1	1	7.5109558105e+00	1.0455841064e+01	4.1918978882e+02	5.2663543701e+02	9.1897888184e+00	-3.3645629883e+00	9.1897888184e+00	1.2554351807e+01	6.2771759033e+00	4.6403640509e-01	4.0686357021e-01	4.6403640509e-01	1.0507314579e+01	1.8066133506e+01	1.8066133506e+01	3.4234571457e-01	4.1919994354e-01	3.4234571457e-01	5.7172834873e-02	4.2550784132e-01	6.6556413230e-01	0	2.3201820254e+00	0	0
5	410_530	4.1000000000e+02	5.3000000000e+02	3	0	1	1	2.9448852539e+00	4.2478332520e+00	4.1960949707e+02	5.2495660400e+02	9.6094970703e+00	-5.0433959961e+00	9.6094970703e+00	1.4652893066e+01	7.3264465332e+00	5.6151199341e-01	5.1313340664e-01	5.6151199341e-01	9.5370211451e+00	1.7286103205e+01	1.7286103205e+01	2.4499297142e-01	3.2154244184e-01	2.4499297142e-01	4.8378586769e-02	3.8621450319e-01	6.3682748034e-01	0	2.8075599670e+00	0	0
5	410_530	4.1000000000e+02	5.3000000000e+02	4	0	1	1	2.9448852539e+00	4.2478332520e+00	4.1960949707e+02	5.2495660400e+02	9.6094970703e+00	-5.0433959961e+00	9.6094970703e+00	1.4652893066e+01	7.3264465332e+00	5.5883115530e-01	4.8115608096e-01	5.5883115530e-01	8.9208683766e+00	1.7306837586e+01	1.7306837586e+01	2.3425537348e-01	3.6351093650e-01	2.3425537348e-01	7.7675074339e-02	3.6126256781e-01	6.3759134386e-01	0	2.7941557765e+00	0	0
5	410_530	4.1000000000e+02	5.3000000000e+02	5	0	1	1	2.1423645020e+00	4.2478332520e+00	4.0659851074e+02	5.2453686523e+02	-3.4014892578e+00	-5.4631347656e+00	5.4631347656e+00	8.8646240234e+00	4.4323120117e+00	9.5562301576e-02	2.1262459457e-02	9.5562301576e-02	1.5521316789e+01	3.4930892104e+01	3.4930892104e+01	5.1296333224e-01	8.0517566949e-01	5.1296333224e-01	7.4299842119e-02	6.2855660708e-01	1.2868690960e+00	1	1.0612668369e+00	1	0
5	410_530	4.1000000000e+02	5.3000000000e+02	6	0	1	1	5.0296020508e+00	6.7522583008e+00	4.0659851074e+02	5.3670843506e+02	-3.4014892578e+00	6.7084350586e+00	6.7084350586e+00	1.0109924316e+01	5.0549621582e+00	2.3687414825e-01	1.2325823307e-01	2.3687414825e-01	1.2573853650e+01	2.5923199376e+01	2.5923199376e+01	4.6657808125e-01	6.7066532373e-01	4.6657808125e-01	1.1361591518e-01	5.0919512151e-01	9.5502181985e-01	0	1.4022996528e+00	1	0
5	410_530	4.1000000000e+02	5.3000000000e+02	7	0	1	1	6.2518310547e+00	9.1967163086e+00	4.0617880249e+02	5.2663543701e+02	-3.8211975098e+00	-3.3645629883e+00	3.8211975098e+00	7.1857604980e+00	3.5928802490e+00	5.0707846880e-01	4.1434121132e-01	5.0707846880e-01	9.3181702289e+00	1.9343098037e+01	1.9343098037e+01	2.5277394056e-01	3.6579120159e-01	2.5277394056e-01	9.2737257481e-02	3.7735184088e-01	7.1260805511e-01	0	2.5353923440e+00	1	0
5	410_530	4.1000000000e+02	5.3000000000e+02	8	0	1	1	8.7700805664e+00	1.4639099121e+01	4.0491967773e+02	5.2747485352e+02	-5.0803222656e+00	-2.5251464844e+00	5.0803222656e+00	7.6054687500e+00	3.8027343750e+00	8.2735323906e-01	1.7591866851e-01	8.2735323906e-01	2.8245012464e+01	3.3724228551e+01	3.3724228551e+01	2.9678106308e-02	7.4479129910e-01	2.9678106308e-02	6.5143457055e-01	1.1438197830e+00	1.2424150915e+00	0	1.6847436114e+01	1	0
5	410_530	4.1000000000e+02	5.3000000000e+02	9	0	1	1	6.2518310547e+00	9.1967163086e+00	4.1877008057e+02	5.2495660400e+02	8.7700805664e+00	-5.0433959961e+00	8.7700805664e+00	1.3813476562e+01	6.9067382812e+00	5.6497234106e-01	4.8506930470e-01	5.6497234106e-01	1.0027700970e+01	1.7152835108e+01	1.7152835108e+01	2.2473692894e-01	3.3664092422e-01	2.2473692894e-01	7.9903036356e-02	4.0608524291e-01	6.3191782630e-01	0	2.8248617053e+00	0	0
5	410_530	4.1000000000e+02	5.3000000000e+02	10	0	1	1	5.8321228027e+00	7.5178527832e+00	4.1793066406e+02	5.2663543701e+02	7.9306640625e+00	-3.3645629883e+00	7.9306640625e+00	1.1295227051e+01	5.6476135254e+00	2.9316815734e-01	2.1192263067e-01	2.9316815734e-01	1.2228367075e+01	1.7658542452e+01	1.7658542452e+01	5.1157936454e-01	6.0452570021e-01	5.1157936454e-01	8.1245526671e-02	4.9520417779e-01	6.5054830247e-01	0	1.4658407867e+00	1	0
5	410_530	4.1000000000e+02	5.3000000000e+02	11	0	1	1	2.9448852539e+00	5.0872497559e+00	4.0617880249e+02	5.2453686523e+02	-3.8211975098e+00	-5.4631347656e+00	5.4631347656e+00	9.2843322754e+00	4.6421661377e+00	8.3503462374e-02	2.2938366979e-02	8.3503462374e-02	1.4784013464e+01	3.4328917137e+01	3.4328917137e+01	5.1952918619e-01	8.0348950997e-01	5.1952918619e-01	6.0565095395e-02	5.9869851688e-01	1.2646920792e+00	1	1.1465756660e+00	1	0
